license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,cccupdatedate,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
Marijuana Cultivator,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283254,"Pepperell Roots, LLC",Pepperell,MA,01463,42.675904,-71.565769,41 Brookline Street,PO Box 891,Pepperell,MA,01463,POINT (-71.275566 42.459085),POINT (-71.565769 42.6759040),41 Brookline Street,PO Box 891,Pepperell,MA,01463,84-4627957,MCN283254,Wed Jun 09 2021 15:21:58 GMT-0400 (Eastern Daylight Time),Fri Feb 26 2021 13:21:54 GMT-0500 (Eastern Standard Time),Thu Dec 16 2021 13:54:05 GMT-0500 (Eastern Standard Time),False,no,,,,,,,,Woman-Owned Business,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,Mon Dec 21 2020 10:57:45 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 14:30:37 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 12:32:26 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 16 2023 03:00:00 GMT-0500 (Eastern Standard Time),12 Lomar Park Dr,N/A,Middlesex County,2000,25000,01463,Pepperell,Middlesex,42.459085,-71.275566,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284412,New England Alchemy LLC,Williamstown,MA,01267,42.687397,-73.230787,76 Gothic Street,,Northampton,MA,01060,POINT (-73.209889 42.396128),POINT (-73.230787 42.6873969),76 Gothic Street,,Northampton,MA,01060,87-2615347,MRN284412,Mon Jun 13 2022 14:44:59 GMT-0400 (Eastern Daylight Time),Wed Dec 08 2021 11:07:10 GMT-0500 (Eastern Standard Time),,False,no,,,,,,,,Not a DBE,,,,Thu Sep 16 2021 18:12:41 GMT-0400 (Eastern Daylight Time),Fri Jun 24 2022 14:06:01 GMT-0400 (Eastern Daylight Time),Fri Sep 16 2022 14:00:43 GMT-0400 (Eastern Daylight Time),,,1161 Cold Spring Rd,N/A,Berkshire County,1500,,01267,Williamstown,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Product Manufacturer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282071,"Pleasantrees, Inc.",Holyoke,MA,01040,42.203114,-72.593647,111 Mosher Street,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.593647 42.2031139),195 Northampton Street,,Easthampton,MA,01027,81-4397799,MPN282071,Mon Jun 07 2021 16:40:39 GMT-0400 (Eastern Daylight Time),Tue Jun 08 2021 09:34:48 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201924,RP201924,Not a DBE,,,,Tue May 04 2021 09:00:20 GMT-0400 (Eastern Daylight Time),Fri Jun 25 2021 14:31:12 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:27:35 GMT-0400 (Eastern Daylight Time),Wed Sep 29 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 29 2022 04:00:00 GMT-0400 (Eastern Daylight Time),111 Mosher St,N/A,Hampden County,1500,10000,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283469,Innovative Flower LLC,Framingham,MA,01701,42.308016,-71.385103,655 Cochituate Road,,Framingham,MA,01701,POINT (-71.275566 42.459085),POINT (-71.385103 42.3080160),913 West Falmouth Highway,,Falmouth,MA,02540,83-1798390,MRN283469,Mon Nov 09 2020 16:06:08 GMT-0500 (Eastern Standard Time),Mon Oct 05 2020 16:34:31 GMT-0400 (Eastern Daylight Time),Mon Feb 15 2021 13:48:58 GMT-0500 (Eastern Standard Time),False,no,,,,,,,,Not a DBE,,,,Mon Apr 20 2020 13:04:09 GMT-0400 (Eastern Daylight Time),Thu Nov 12 2020 13:47:46 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:31:02 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Feb 15 2024 03:00:00 GMT-0500 (Eastern Standard Time),655 Cochituate Rd,N/A,Middlesex County,1500,10000,01701,Framingham,Middlesex,42.459085,-71.275566,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MR282468,In Good Health Inc.,Brockton,MA,02301,42.052729,-71.065164,1200 West Chestnut Street,,Brockton,MA,02301,POINT (-70.818958 41.978877),POINT (-71.065163 42.0527289),1200 W CHESTNUT ST,,BROCKTON,MA,02301,46-2680110,MRN282468,Tue Apr 09 2019 13:46:48 GMT-0400 (Eastern Daylight Time),Fri Mar 15 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon May 20 2019 12:01:52 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201826,RPA201826,Not a DBE,,,Fri Sep 13 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 05 2019 16:46:47 GMT-0500 (Eastern Standard Time),Fri Apr 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2019 13:29:50 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 20 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1200 W Chestnut St,N/A,Plymouth County,300,5000,02301,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284537,"ReLeaf Alternative Natick, Inc.",Natick,MA,01760,42.302817,-71.337145,291 Worcester Street,,Natick,MA,01760,POINT (-71.275566 42.459085),POINT (-71.337145 42.3028169),323 Manley Street,,West Bridgewater,MA,02379,85-0711157,MRN284537,Wed Apr 06 2022 16:37:46 GMT-0400 (Eastern Daylight Time),Wed Mar 23 2022 09:46:25 GMT-0400 (Eastern Daylight Time),Tue Aug 09 2022 11:04:37 GMT-0400 (Eastern Daylight Time),False,no,,,,,,,,Woman-Owned Business,,,,Fri Dec 10 2021 14:11:47 GMT-0500 (Eastern Standard Time),Fri Apr 15 2022 13:37:04 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 11:59:03 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 09 2024 04:00:00 GMT-0400 (Eastern Daylight Time),291 Worcester St,N/A,Middlesex County,1500,10000,01760,Natick,Middlesex,42.459085,-71.275566,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,10/19/2021,COMPLETE,MR283001,"CommCan, Inc",Rehoboth,MA,02769,41.78429,-71.287205,730 Main Street,Suite 2A,Millis,MA,02054,POINT (-71.102131 41.778329),POINT (-71.287205 41.7842899),730 Main Street,Suite 2A,Millis,MA,02054,47-4619040,MRN283001,Wed Jan 22 2020 11:54:19 GMT-0500 (Eastern Standard Time),Mon Jan 13 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201907,RPA201907,Woman-Owned Business,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 20 2019 10:29:17 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:08:13 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),150 Barney Ave,N/A,Bristol County,1500,10000,02769,Rehoboth,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103577,Gas Bus LLC,N/A,,N/A,,,321 West Grove St,,Middleboro,MA,02346,,,65 Everett St,,Middleboro,MA,02346,85-1367777,PDOA103577,Tue Sep 13 2022 04:30:31 GMT-0400 (Eastern Daylight Time),Wed Aug 17 2022 08:52:23 GMT-0400 (Eastern Daylight Time),,False,,SE306290,,,,,,,Not a DBE,,,,Sun Nov 28 2021 13:28:52 GMT-0500 (Eastern Standard Time),Tue Sep 27 2022 13:34:54 GMT-0400 (Eastern Daylight Time),Wed Sep 28 2022 13:36:33 GMT-0400 (Eastern Daylight Time),Wed Sep 28 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 28 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5971,S&JinternationalLLP,N/A,,N/A,,,200 Wales st,,Abington,MA,02351,,,200 Wales st.,,Abington,MA,02351,86-2416779,PMDA5971,Fri Apr 15 2022 15:32:14 GMT-0400 (Eastern Daylight Time),Thu Mar 24 2022 15:07:56 GMT-0400 (Eastern Daylight Time),,False,,SE306259,,,,,,,Not a DBE,,,,Wed Dec 01 2021 16:33:13 GMT-0500 (Eastern Standard Time),Mon May 02 2022 09:41:49 GMT-0400 (Eastern Daylight Time),Mon May 02 2022 09:42:04 GMT-0400 (Eastern Daylight Time),Mon May 02 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 02 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103181,Kush Kart LLC,N/A,,N/A,,,11 Hadwen Road,,Worcester,MA,01602,,,11 Hadwen Road,,Worcester,MA,01603,85-1639387,PDOA103181,Tue Sep 29 2020 09:43:24 GMT-0400 (Eastern Daylight Time),Mon Sep 28 2020 14:24:53 GMT-0400 (Eastern Daylight Time),,False,,SE304623,,,,,,,Not a DBE,,,,Wed Aug 05 2020 08:41:05 GMT-0400 (Eastern Daylight Time),,Fri Oct 02 2020 15:13:41 GMT-0400 (Eastern Daylight Time),Fri Oct 02 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 02 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5998,Mass Cannsit,N/A,,N/A,,,59 Highland Glen Drive #332,,Randolph,MA,02368,,,59 Highland Glen Drive #332,,Randolph,MA,02368,82-5076690,PMDA5998,Fri Mar 25 2022 08:24:58 GMT-0400 (Eastern Daylight Time),Wed Mar 23 2022 14:42:59 GMT-0400 (Eastern Daylight Time),,True,,EE202197,APPROVED,EE202197,,,,,Not a DBE,,,,Fri Mar 11 2022 12:10:41 GMT-0500 (Eastern Standard Time),Fri Apr 01 2022 14:54:23 GMT-0400 (Eastern Daylight Time),Fri Apr 01 2022 14:54:49 GMT-0400 (Eastern Daylight Time),Fri Apr 01 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 01 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Product Manufacturer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281809,Ten-Ten LLC,Sheffield,MA,01257,42.125637,-73.36132,775 N. Main St,,Sheffield,MA,01257,POINT (-73.209889 42.396128),POINT (-73.361320 42.1256369),54 Nelson Ave Ext,,Saratoga Springs,NY,12866,83-1989850,MPN281809,Thu Apr 16 2020 15:06:27 GMT-0400 (Eastern Daylight Time),Fri Apr 03 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 27 2020 16:06:42 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,,Wed Dec 04 2019 19:51:50 GMT-0500 (Eastern Standard Time),Tue May 26 2020 14:18:30 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:51:16 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),775 N Main St,N/A,Berkshire County,1500,10000,01257,Sheffield,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,11/12/2021,COMPLETE,MR282837,"Ascend Mass, LLC",Newton,MA,02465,42.350037,-71.217944,500 Totten Pond Road,,Waltham,MA,02451,POINT (-71.275566 42.459085),POINT (-71.217944 42.350037),500 Totten Pond Road,,Waltham,MA,02451,82-5384985,MRN282837,Fri Mar 06 2020 10:09:58 GMT-0500 (Eastern Standard Time),Tue Feb 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 05 2020 09:50:24 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 07 2019 14:50:28 GMT-0400 (Eastern Daylight Time),Thu Mar 12 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:03:25 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1089 Washington St,N/A,Middlesex County,300,10000,02465,West Newton,Middlesex,42.459085,-71.275566,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Product Manufacturer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281764,"Coastal Cultivars, LLC",Wareham,MA,02576,41.783242,-70.748025,399 Boylston St.,Sixth Floor,Boston,MA,02116,POINT (-70.818958 41.978877),POINT (-70.748024 41.7832420),399 Boylston St.,Sixth Floor,Boston,MA,02116,83-2354890,MPN281764,Thu Nov 05 2020 18:44:39 GMT-0500 (Eastern Standard Time),Fri Oct 02 2020 09:26:09 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Minority-Owned Business,,,,Thu Sep 26 2019 15:17:19 GMT-0400 (Eastern Daylight Time),Fri Nov 06 2020 12:59:19 GMT-0500 (Eastern Standard Time),Thu Jan 14 2021 15:25:09 GMT-0500 (Eastern Standard Time),Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 11 2023 03:00:00 GMT-0500 (Eastern Standard Time),,N/A,Plymouth County,1500,10000,02576,West Wareham,Plymouth,41.978877,-70.818958,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103067,"Alfred's Finest, Inc",N/A,,N/A,,,8 Scobee Circle,,Plymouth,MA,02360,,,99 Main Street,,Plympton,MA,02367,83-0824729,PDOA103067,Fri Jul 03 2020 09:05:59 GMT-0400 (Eastern Daylight Time),Fri Jun 26 2020 13:33:22 GMT-0400 (Eastern Daylight Time),,False,,SE303609,,,,,,,Minority-Owned Business,,,,Fri May 29 2020 16:04:36 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:22:02 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:22:17 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 23 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Cultivator,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283815,Southwick Greenhouses Inc.,Southwick,MA,01077,42.068602,-72.746378,27 Hudson Drive,,Southwick,MA,01077,POINT (-72.571312 42.12756),POINT (-72.746377 42.0686019),27 Hudson Drive,,Southwick,MA,01077,88-3412682,MCN283815,Thu Apr 20 2023 15:08:46 GMT-0400 (Eastern Daylight Time),Mon Jan 30 2023 09:01:45 GMT-0500 (Eastern Standard Time),,False,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Mon Nov 21 2022 11:49:17 GMT-0500 (Eastern Standard Time),Fri Apr 28 2023 12:47:35 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 13:56:56 GMT-0400 (Eastern Daylight Time),,,27 Hudson Dr,N/A,Hampden County,600,,01077,Southwick,Hampden,42.12756,-72.571312,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281751,Blue Collar Botany Corp,Fitchburg,MA,01420,42.577581,-71.8308,644 River Street,,Fitchburg,MA,01420,POINT (-71.840209 42.329642),POINT (-71.830799 42.5775810),644 River Street,,Fitchburg,MA,01420,83-0825415,MCN281751,Fri Feb 28 2020 16:03:39 GMT-0500 (Eastern Standard Time),Mon Oct 28 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Thu Oct 11 2018 15:07:43 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:04:51 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),644 River St,N/A,Worcester County,200,1250,01420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,12/30/2020,COMPLETE,MR282576,"CNA Stores, Inc.",Amesbury,MA,01913,42.84629,-70.916166,100 Main St.,,Amesbury,MA,01913,POINT (-70.970827 42.635475),POINT (-70.916166 42.8462900),100 Main St.,,Amesbury,MA,01913,83-1233238,MRN282576,Wed Dec 18 2019 09:31:57 GMT-0500 (Eastern Standard Time),Tue Oct 29 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 09 2020 15:21:01 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Veteran-Owned Business | Disability-Owned Business,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 04 2019 11:23:07 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:07:28 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),77 Macy St,N/A,Essex County,300,10000,01913,Amesbury,Essex,42.635475,-70.970827,Northeast,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Product Manufacturer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,3/29/2019,COMPLETE,MP281427,"Berkshire Roots, Inc.",Pittsfield,MA,01201,42.465578,-73.212294,501 Dalton Ave,,Pittsfield,MA,01201,POINT (-73.209889 42.396128),POINT (-73.212294 42.4655780),501 Dalton Ave,,Pittsfield,MA,01201,81-5430971,MPN281427,Thu Aug 30 2018 16:05:20 GMT-0400 (Eastern Daylight Time),Wed Jul 25 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 30 2018 11:38:27 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201903,RP201903,Not a DBE,,,Thu Feb 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 03 2018 09:27:37 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 04 2018 15:19:19 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 31 2023 03:00:00 GMT-0500 (Eastern Standard Time),501 Dalton Ave,N/A,Berkshire County,300,5000,01201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103590,"Greenerside Holdings, LLC",N/A,,N/A,,,62 Harold St.,,Boston,MA,02119,,,62 Harold St.,,Boston,MA,02119,84-2362662,PDOA103590,Thu Mar 31 2022 15:22:49 GMT-0400 (Eastern Daylight Time),Fri Mar 25 2022 13:22:42 GMT-0400 (Eastern Daylight Time),,False,,EE202424,,,,,,,Minority-Owned Business,,,,Tue Mar 08 2022 12:48:02 GMT-0500 (Eastern Standard Time),Fri Apr 08 2022 11:45:28 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 11:45:38 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103036,"DB Delivery MA, LLC",N/A,,N/A,,,6 Liberty Square,#2288,Boston,MA,02109,,,6 Liberty Square,#2288,Boston,MA,02109,85-1582293,PDOA103036,Tue Aug 11 2020 12:58:33 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 09:10:37 GMT-0400 (Eastern Daylight Time),,True,,EE202017,APPROVED,EE202017,,,,,Not a DBE,,,,Thu May 28 2020 19:34:40 GMT-0400 (Eastern Daylight Time),Thu Aug 13 2020 15:19:23 GMT-0400 (Eastern Daylight Time),Mon Aug 17 2020 12:36:53 GMT-0400 (Eastern Daylight Time),Mon Aug 17 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 17 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Cultivator,Expedited Review - License Type,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC283117,Greenfield Greenery LLC,Greenfield,MA,01302,42.632453,-72.606077,120 Fulton Street,,Boston,MA,02109,POINT (-72.573941 42.587072),POINT (-72.606076 42.6324529),120 Fulton Street,,Boston,MA,02109,85-3297338,MCN283117,Tue Dec 01 2020 12:50:47 GMT-0500 (Eastern Standard Time),Tue Oct 27 2020 04:00:00 GMT-0400 (Eastern Daylight Time),,False,no,,,,,,,,Not a DBE,Outdoor,"Tier 11: 90,001 to 100,000 sq. ft",Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Oct 15 2020 12:47:19 GMT-0400 (Eastern Daylight Time),Thu Dec 03 2020 12:43:33 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:27:29 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Feb 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),493 Leyden Rd,N/A,Franklin County,1500,25000,01302,Greenfield,Franklin,42.587072,-72.573941,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284664,Botanica LLC,Somerville,MA,02145,42.398747,-71.109705,620 Broadway,,Somerville,MA,02145,POINT (-71.275566 42.459085),POINT (-71.109705 42.398747),31 Rogers Ave,,Somerville,MA,02144,83-4099185,MRN284664,Tue Nov 08 2022 19:35:54 GMT-0500 (Eastern Standard Time),Mon Jun 06 2022 13:47:04 GMT-0400 (Eastern Daylight Time),,False,no,,,,,,,,Not a DBE,,,,Tue May 24 2022 10:35:38 GMT-0400 (Eastern Daylight Time),Wed Nov 16 2022 12:24:17 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 13:05:55 GMT-0500 (Eastern Standard Time),Tue Mar 07 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),620 Broadway,N/A,Middlesex County,1500,10235,02145,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/29/2020,COMPLETE,MR281793,Green Biz LLC,Northampton,MA,01060,42.321674,-72.628145,34 Bridge St,,Northampton,MA,01060,POINT (-72.62073 42.322256),POINT (-72.628145 42.3216740),45 Bodwell St,,Avon,MA,02322,82-5025315,MRN281793,Mon Mar 04 2019 16:21:57 GMT-0500 (Eastern Standard Time),Thu Dec 20 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 28 2019 15:15:58 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Minority-Owned Business,,,Thu Feb 06 2020 03:00:00 GMT-0500 (Eastern Standard Time),Sat Aug 11 2018 15:57:09 GMT-0400 (Eastern Daylight Time),Thu Feb 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 07 2019 16:10:59 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Mar 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),34 Bridge St,N/A,Hampshire County,300,5000,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
