business_dba_name,license_number,id,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,license_type,license_status,business_phone,license_designation,license_term,issue_date,business_email,business_legal_name,licensing_authority_id,licensing_authority,license_status_date,expiration_date,activity,parcel_number,business_owner_name,business_structure,business_image_url,business_website,data_refreshed_date,premise_latitude,premise_longitude
Nature's Gifts,414181,6033561890010002.0,755 W WASHINGTON ST STE C,SEQUIM                  ,WA,CLALLAM,983823272,Medical Retailer,ACTIVE (ISSUED),3607971993,Medicinal,  ,20160614,EMANON@CRUZIO.COM,Nature's Gifts,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0791123,-123.1204621
Next Steps,421698,6035719190010001.0,2804 E 30TH AVE,SPOKANE                 ,WA,SPOKANE,992234782,Medical Retailer,ACTIVE (ISSUED),5202508988,Medicinal,  ,20160426,NEXTSTEPSJOSH@GMAIL.COM,Next Steps,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6269322,-117.3697479
Nimbin Farm,415658,6031887750010002.0,10859 1ST AVE S STE A,SEATTLE                 ,WA,KING,981681309,Medical Retailer,ACTIVE (ISSUED),2532617600,Medicinal,  ,20151014,JASMELSANGHA@GMAIL.COM,Nimbin Farm,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5051716,-122.3339984
Nirvana Cannabis Company,424951,6033591910010007.0,4950 ARENA RD,RICHLAND                ,WA,BENTON,993527857,Medical Retailer,ACTIVE (ISSUED),5098082391,Medicinal,  ,20170518,dianna@sacpa.us,Nirvana Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.2572589,-119.3379517
Nirvana Cannabis Company,427666,6033591910010008.0,24713 E WELLESLEY AVE,OTIS ORCHARDS           ,WA,SPOKANE,990279709,Medical Retailer,ACTIVE (ISSUED),5098082361,Medicinal,  ,20181107,dianna@sacpa.us,Nirvana Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7005548,-117.073726
Nirvana Cannabis Company,434100,6033591910010009.0,181 ROCK ISLAND RD,EAST WENATCHEE          ,WA,DOUGLAS,988025353,Medical Retailer,ACTIVE (ISSUED),5098082361,Medicinal,  ,20220922,dianna@sacpa.us,Nirvana Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4022853,-120.2879466
North Bay Marijuana,413407,6033496500010002.0,211 E NORTH BAY RD STE B,ALLYN                   ,WA,MASON,985240000,Medical Retailer,ACTIVE (ISSUED),3608014269,Medicinal,  ,20151013,STARTRECKIE@YAHOO.COM,North Bay Marijuana,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.3891193,-122.8266601
Northwest Cannabis Connection,423492,6032284040010003.0,11522 CANYON RD E,PUYALLUP                ,WA,PIERCE,983734360,Medical Retailer,ACTIVE (ISSUED),2532920444,Medicinal,  ,20160729,NWCCCANYON@GMAIL.COM,Northwest Cannabis Connection,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1510213,-122.3576311
Nxnw Retail LLC / Cannabis And Glass,428760,6033510980010009.0,25101 E APPLEWAY AVE,LIBERTY LAKE            ,WA,SPOKANE,990190000,Medical Retailer,ACTIVE (ISSUED),5093096974,Medicinal,  ,20200324,HR@CANNABISANDGLASS.COM,Nxnw Retail LLC / Cannabis And Glass,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6881158,-117.0681237
Nxnw Retail LLC/Cannabis & Glass,82587,6033510980010007.0,9403 E TRENT AVE,MILLWOOD                ,WA,SPOKANE,992064218,Medical Retailer,ACTIVE (ISSUED),5093096974,Medicinal,  ,20180601,HR@CANNABISANDGLASS.COM,Nxnw Retail LLC/Cannabis & Glass,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6823159,-117.2784751
Ocean Greens,428942,6033509090010003.0,10524 AURORA AVE N,SEATTLE                 ,WA,KING,981338812,Medical Retailer,ACTIVE (ISSUED),2062299893,Medicinal,  ,20190718,OCEANGREENSRE@GMAIL.COM,Ocean Greens,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7059346,-122.344326
Olympia Weed Company,427769,6032767240010004.0,401 93RD AVE SE,OLYMPIA                 ,WA,THURSTON,985019701,Medical Retailer,ACTIVE (ISSUED),3609156071,Medicinal,  ,20181129,olympiaweedco@gmail.com,Olympia Weed Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.9526247,-122.9022719
One Hit Wonder Cannabis,422466,6048709290010001.0,2427 W SIMS WAY STE F,PORT TOWNSEND           ,WA,JEFFERSON,983682247,Medical Retailer,ACTIVE (ISSUED),3603383818,Medicinal,  ,20220526,daniel@farmerjudd.com,One Hit Wonder Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.10240899999999,-122.803905
Paper And Leaf,414812,6033507940010002.0,8040 NE DAY RD W BLDG 3 STE 1,BAINBRIDGE ISLAND       ,WA,KITSAP,981100000,Medical Retailer,ACTIVE (ISSUED),2067807814,Medicinal,  ,20151010,daniel@paperandleaf.com,Paper And Leaf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6805695,-122.5418076
Piece Of Mind Cannabis,414664,6033486380010001.0,9301 N DIVISION ST STE B-C,SPOKANE                 ,WA,SPOKANE,992181254,Medical Retailer,ACTIVE (ISSUED),5099947051,Medicinal,  ,20160104,MIKE@MDPCPA.COM,Piece Of Mind Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7418461,-117.4121361
Piece Of Mind Cannabis,421616,6033562950010004.0,100 E MAPLE ST STE A,BELLINGHAM              ,WA,WHATCOM,982255006,Medical Retailer,ACTIVE (ISSUED),2062291067,Medicinal,  ,20160516,QUINN@SATORIMJ.COM,Piece Of Mind Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7475459,-122.4822192
Prc,414574,6033210770010002.0,18729 FIR ISLAND RD STE C,MOUNT VERNON            ,WA,SKAGIT,982738159,Medical Retailer,ACTIVE (ISSUED),3604456221,Medicinal,  ,20151009,jmartin@prcwa.com,Prc,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.3415365,-122.340631
Prc,421084,6033210770010003.0,5200 172ND ST NE F-101,ARLINGTON               ,WA,SNOHOMISH,982234703,Medical Retailer,ACTIVE (ISSUED),4253432272,Medicinal,  ,20210219,jmartin@prcwa.com,Prc,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.151395,-122.15967
Puff N Chill LLC,415238,6040021480010001.0,15919 HWY 99,LYNNWOOD                ,WA,SNOHOMISH,980871427,Medical Retailer,ACTIVE (ISSUED),2063340676,Medicinal,  ,20170103,Curtis@puffnchill.net,Puff N Chill LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8545275,-122.2905244
Rainier Cannabis,423224,6033580640010004.0,22002 64TH AVE W STE 2A SUITE 2A,MOUNTLAKE TERRACE       ,WA,SNOHOMISH,980432547,Medical Retailer,ACTIVE (ISSUED),2062614999,Medicinal,  ,20170314,rmann@rainiercannabis.com,Rainier Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7987809,-122.3198071
Royal's Cannabis,415132,6034165070010001.0,7115 N DIVISION ST STE A,SPOKANE                 ,WA,SPOKANE,992086507,Medical Retailer,ACTIVE (ISSUED),5099954896,Medicinal,  ,20151113,ashley@royalscannabis.com,Royal's Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7232111,-117.4118771
Sativa Sisters,413739,6033538100010002.0,10525 E TRENT AVE STE 1,SPOKANE                 ,WA,SPOKANE,992064516,Medical Retailer,ACTIVE (ISSUED),2086603909,Medicinal,  ,20151009,fezzman@gmail.com,Sativa Sisters,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.68541949999999,-117.262743
Sativa Sisters Ii,422764,6035891840010001.0,712 5TH ST,CLARKSTON               ,WA,ASOTIN,994032632,Medical Retailer,ACTIVE (ISSUED),2062350635,Medicinal,  ,20160824,KBERRETH@BERRETHSMITH.COM,Sativa Sisters Ii,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.4158572,-117.0446065
Savage Thc,428107,6035850260010002.0,4426 WILLIAMS VALLEY RD STE B,CLAYTON                 ,WA,STEVENS,991109745,Medical Retailer,ACTIVE (ISSUED),5099992989,Medicinal,  ,20190222,SAVAGETHC@GMAIL.COM,Savage Thc,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.99757109999999,-117.5715605
Sea Change Cannabis,432024,6044693650010002.0,11323 RHODY DR,PORT HADLOCK            ,WA,JEFFERSON,983399768,Medical Retailer,ACTIVE (ISSUED),3603851320,Medicinal,  ,20210514,nicole@idealcannabis.net,Sea Change Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0386394,-122.7851935
Seattle Tonics,414731,6033584890010002.0,12059 AURORA AVE N,SEATTLE                 ,WA,KING,981338249,Medical Retailer,ACTIVE (ISSUED),2063636000,Medicinal,  ,20151016,d2llc@hotmail.com,Seattle Tonics,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7176519,-122.3458512
Smoking Crow,422139,6040518810010001.0,4264 PACIFIC HWY,BELLINGHAM              ,WA,WHATCOM,982269042,Medical Retailer,ACTIVE (ISSUED),3603068007,Medicinal,  ,20180615,MMILLS1954@COMCAST.NET,Smoking Crow,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7958207,-122.5260944
Sparket,86823,6033568390010006.0,1215 E FRONT ST,PORT ANGELES            ,WA,CLALLAM,983624309,Medical Retailer,ACTIVE (ISSUED),3604604902,Medicinal,  ,20161121,WENDYB.RNR@GMAIL.COM,Sparket,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.11154089999999,-123.4118187
Sweet Jane,423829,6033504570010004.0,9705 STATE ROUTE 302 NW # B,GIG HARBOR              ,WA,PIERCE,983297102,Medical Retailer,ACTIVE (ISSUED),2532457831,Medicinal,  ,20161122,INFO@SWEETJANENW.COM,Sweet Jane,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.389311,-122.667469
Sweet Leaf Cannabis Co,415523,6033591150010002.0,100 OLD HILL RD,ABERDEEN                ,WA,GRAYS HARBOR,985207300,Medical Retailer,ACTIVE (ISSUED),3605325758,Medicinal,  ,20151009,SWEETLEAFABERDEEN@GMAIL.COM,Sweet Leaf Cannabis Co,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.973365,-123.6915344
Sweet Releaf,413385,6035798560010003.0,14637 STATE ROUTE 20,MOUNT VERNON            ,WA,SKAGIT,982737276,Medical Retailer,ACTIVE (ISSUED),2069621025,Medicinal,  ,20160510,MEPLEMMONS@GMAIL.COM,Sweet Releaf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4470609,-122.4300652
Tacoma House Of Cannabis,434402,6035188950010007.0,764 S 56TH ST,TACOMA                  ,WA,PIERCE,984080000,Medical Retailer,ACTIVE (ISSUED),2532123711,Medicinal,  ,20221212,tacomahouseofcannabis@gmail.com,Tacoma House Of Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2062028,-122.4427644
Thc Of Olympia,421069,6043505340010001.0,3203 MARTIN WAY E STE D,OLYMPIA                 ,WA,THURSTON,985064951,Medical Retailer,ACTIVE (ISSUED),3605281719,Medicinal,  ,20190701,Ciaran.wilburn@gmail.com,Thc Of Olympia,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.04613029999999,-122.852611
The Bakeree,421261,6035582520010001.0,74 S LUCILE ST STE 102 STE 102,SEATTLE                 ,WA,KING,981342444,Medical Retailer,ACTIVE (ISSUED),2066590574,Medicinal,  ,20200323,ADMIN@THEBAKEREESEATTLE.COM,The Bakeree,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5535932,-122.3356019
The Bakeree,433373,6036161120010006.0,222 WALL ST,SEATTLE                 ,WA,KING,981211431,Medical Retailer,ACTIVE (ISSUED),2064014656,Medicinal,  ,20220408,ADMIN@THEBAKEREESEATTLE.COM,The Bakeree,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6160797,-122.347779
The Fire House,400772,6035877310010001.0,1714 CANYON RD,ELLENSBURG              ,WA,KITTITAS,989269739,Medical Retailer,ACTIVE (ISSUED),3607910112,Medicinal,  ,20160518,ryan@firehousenw.com,The Fire House,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.9758623,-120.5408746
The Gallery Canyon,413813,6033367320010006.0,11821 CANYON RD E,PUYALLUP                ,WA,PIERCE,983734453,Medical Retailer,ACTIVE (ISSUED),2536044360,Medicinal,  ,20220829,accounting@thegalleryco.com,The Gallery Canyon,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1482879,-122.3565645
The Gallery Fife,413812,6033367320010007.0,5303 PACIFIC HWY E,FIFE                    ,WA,PIERCE,984242601,Medical Retailer,ACTIVE (ISSUED),2533441013,Medicinal,  ,20220826,accounting@thegalleryco.com,The Gallery Fife,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2434822,-122.3581331
The Gallery Parkland,413258,6033367320010001.0,13005 PACIFIC AVE S,TACOMA                  ,WA,PIERCE,984444857,Medical Retailer,ACTIVE (ISSUED),2536044360,Medicinal,  ,20160107,ACCOUNTING@THEGALLERYCO.COM,The Gallery Parkland,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1390155,-122.4341469
The Gallery Spanaway,413420,6033367320010002.0,21802 MOUNTAIN HWY E STE 1,SPANAWAY                ,WA,PIERCE,983870000,Medical Retailer,ACTIVE (ISSUED),2536044360,Medicinal,  ,20160303,ACCOUNTING@THEGALLERYCO.COM,The Gallery Spanaway,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0586286,-122.4046637
The Grass Is Always Greener,430424,6034023580010002.0,15935 REDMOND WAY,REDMOND                 ,WA,KING,980523836,Medical Retailer,ACTIVE (ISSUED),2064094398,Medicinal,  ,20200710,JENNY@THEGRASSISALWAYS.COM,The Grass Is Always Greener,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6744014,-122.1287042
The Green Seed,86054,6033463060010002.0,412 S INTERLAKE RD,MOSES LAKE              ,WA,GRANT,988372908,Medical Retailer,ACTIVE (ISSUED),5098552271,Medicinal,  ,20170609,THEGREENSEED@HOTMAIL.COM,The Green Seed,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1027386,-119.3125996
The Happy Crop Shoppe,413481,6033395640010004.0,50 ROCK ISLAND RD,EAST WENATCHEE          ,WA,DOUGLAS,988025352,Medical Retailer,ACTIVE (ISSUED),5098881597,Medicinal,  ,20151011,THEHAPPYCROPSHOPPE@GMAIL.COM,The Happy Crop Shoppe,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4041177,-120.2888617
The Happy Crop Shoppe,413600,6033395640010003.0,5736 VALE RD,CASHMERE                ,WA,CHELAN,988150000,Medical Retailer,ACTIVE (ISSUED),5098882454,Medicinal,  ,20151011,THEHAPPYCROPSHOPPE@GMAIL.COM,The Happy Crop Shoppe,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.528674,-120.4885804
The Happy Crop Shoppe,420934,6034229530010001.0,1210 N WENATCHEE AVE STE J,WENATCHEE               ,WA,CHELAN,988016707,Medical Retailer,ACTIVE (ISSUED),5096696835,Medicinal,  ,20160624,THEHAPPYCROPSHOPPE@GMAIL417295,The Happy Crop Shoppe,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.438878,-120.3236153
The Herbal Gardens,423634,6033260490010004.0,4803 CENTER STREET STE A,TACOMA                  ,WA,PIERCE,984092319,Medical Retailer,ACTIVE (ISSUED),2532725265,Medicinal,  ,20160819,LCKA4@COMCAST.NET,The Herbal Gardens,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2347145,-122.501723
The Herbery,414761,6033550310010008.0,2815 ST. JOHNS ROAD  STE B,VANCOUVER               ,WA,CLARK,986613707,Medical Retailer,ACTIVE (ISSUED),3608417504,Medicinal,  ,20220411,SARAELTINGE@THEHERBERYNW.COM,The Herbery,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.6482799,-122.6405813
The Joint,414893,6033488710010011.0,9506 19TH AVE SE STE 100,EVERETT                 ,WA,SNOHOMISH,982083801,Medical Retailer,ACTIVE (ISSUED),4254710283,Medicinal,  ,20210225,SMPREDER@GMAIL.COM,The Joint,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.9118534,-122.2075867
The Kushery,430774,6035684720010003.0,4808 EVERGREEN WAY,EVERETT                 ,WA,SNOHOMISH,982032829,Medical Retailer,ACTIVE (ISSUED),4252597958,Medicinal,  ,20201203,THEKUSHERY502@MAIL.COM,The Kushery,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.9539065,-122.2137449
The Link,422632,6035889360010004.0,2211 46TH AVE,LONGVIEW                ,WA,COWLITZ,986325013,Medical Retailer,ACTIVE (ISSUED),2062000462,Medicinal,  ,20181119,josh@thelinkwa.com,The Link,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1646426,-122.9998644
The Novel Tree,414983,6033520850010002.0,1817 130TH AVE NE SUITE B,BELLEVUE                ,WA,KING,980052225,Medical Retailer,ACTIVE (ISSUED),3609301700,Medicinal,  ,20160126,CHRIS@NOVEL-TREE.COM,The Novel Tree,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6270659,-122.1676481
The Novel Tree,434843,6046417090010002.0,3720 KITSAP WAY STE AA,BREMERTON               ,WA,KITSAP,983122409,Medical Retailer,ACTIVE (ISSUED),3606162014,Medicinal,  ,20230407,CHRIS@NOVEL-TREE.COM,The Novel Tree,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5705177,-122.6644683
The Pot Shop Bellingham,430084,6035652650010003.0,1321 W BAKERVIEW RD,BELLINGHAM              ,WA,WHATCOM,982269691,Medical Retailer,ACTIVE (ISSUED),3607560000,Medicinal,  ,20200317,timbre@thejointburlington.com,The Pot Shop Bellingham,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7888455,-122.5145053
The Root Cellar,415343,6033551240010001.0,23632 NE STATE ROUTE 3,BELFAIR                 ,WA,MASON,985288309,Medical Retailer,ACTIVE (ISSUED),3604348767,Medicinal,  ,20151222,THEROOTCELLAR420@GMAIL.COM,The Root Cellar,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4496132,-122.8279511
The Stash Box,412494,6033500580010001.0,3108 A ST SE STE F & G,AUBURN                  ,WA,KING,980028811,Medical Retailer,ACTIVE (ISSUED),2537970959,Medicinal,  ,20151009,JOE.B@THESTASHBOXLLC.COM,The Stash Box,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2802355,-122.2282712
The Station Nw Ll/Trade- The Station,422944,6047020050010001.0,1514 W UNIVERSITY WAY,ELLENSBURG              ,WA,KITTITAS,989262337,Medical Retailer,ACTIVE (ISSUED),3607910112,Medicinal,  ,20211102,SHELLEY@FIREHOUSENW.COM,The Station Nw Ll/Trade- The Station,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0071544,-120.5708343
The Top Shelf,414716,6042761450010001.0,1305 S HAYFORD RD STE A,AIRWAY HEIGHTS          ,WA,SPOKANE,992245276,Medical Retailer,ACTIVE (ISSUED),5094741050,Medicinal,  ,20200303,JOHNPCHILDS@HOTMAIL.COM,The Top Shelf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6433106,-117.5603166
The Vault,413570,6047312080010001.0,11013 LAKE CITY WAY NE,SEATTLE                 ,WA,KING,981250000,Medical Retailer,ACTIVE (ISSUED),4252488559,Medicinal,  ,20210525,LAURA@THEVAULTCANNABIS.COM,The Vault,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.709093,-122.3015258
The Zen Den,420812,6042871740010001.0,257 ENGH RD,OMAK                    ,WA,OKANOGAN,988419472,Medical Retailer,ACTIVE (ISSUED),5096990471,Medicinal,  ,20200110,thezendenllc@gmail.com,The Zen Den,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4369271,-119.484659
Toker Friendly,417486,6034472620010002.0,1515 S LYONS RD STE B STE B,AIRWAY HEIGHTS          ,WA,SPOKANE,990010000,Medical Retailer,ACTIVE (ISSUED),5092448728,Medicinal,  ,20160725,markay1.mb@gmail.com,Toker Friendly,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6417959,-117.5711773
Tonasket House Of Cannabis,422454,6035188950010004.0,309 4TH ST W STE A,TONASKET                ,WA,OKANOGAN,988550000,Medical Retailer,ACTIVE (ISSUED),3607853843,Medicinal,  ,20171130,TACOMAHOUSEOFCANNABIS@GMAIL.COM,Tonasket House Of Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.70515289999999,-119.4395039
Treehouse Club,413369,6034203350010001.0,14421 E TRENT AVE,SPOKANE VALLEY          ,WA,SPOKANE,992161392,Medical Retailer,ACTIVE (ISSUED),5094132169,Medicinal,  ,20151010,patti@treehouseclub.buzz,Treehouse Club,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.69510959999999,-117.2106009
Trippy Hippie Cannabis Co.,413529,6033550270010001.0,794 KENTUCKY ST,BELLINGHAM              ,WA,WHATCOM,982250000,Medical Retailer,ACTIVE (ISSUED),2088192110,Medicinal,  ,20151117,YVONNE@TRIPPYHIPPIECANNABIS.COM,Trippy Hippie Cannabis Co.,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7575963,-122.4651159
Trove Medical And Recreational,414871,6033568870010002.0,218 N SAMISH WAY STE 103,BELLINGHAM              ,WA,WHATCOM,982256031,Medical Retailer,ACTIVE (ISSUED),3603933459,Medicinal,  ,20151124,INFO@TROVECANNABIS.COM,Trove Medical And Recreational,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.73694829999999,-122.469529
Twisp House Of Cannabis,400085,6035188950010006.0,1017 E METHOW VALLEY HWY,TWISP                   ,WA,OKANOGAN,988560000,Medical Retailer,ACTIVE (ISSUED),2532123711,Medicinal,  ,20190722,TACOMAHOUSEOFCANNABIS@GMAIL.COM,Twisp House Of Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.35838829999999,-120.1106777
Uncle Ike's,413996,6045980960010003.0,1411 E OLIVE WAY,SEATTLE                 ,WA,KING,981222127,Medical Retailer,ACTIVE (ISSUED),2063300498,Medicinal,  ,20210802,JohnD@Ikes.com,Uncle Ike's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6172918,-122.3263489
