license_number,business_legal_name,business_dba_name,Street,premise_city,premise_zip_code,data_refreshed_date,license_type,license_designation,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,id,license_status,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_phone,business_email,business_image_url,premise_street_address,premise_county,premise_latitude,premise_longitude,business_website
402R-00934,VALLEY HIGH LLC,VALLEY HIGH LLC,512 2nd Street,Paonia,81428,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00934,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 527-1077,,,512 2nd St,Delta County,38.8672296,-107.5935577,https://valleyhighdispensary.business.site/?utm_source=gmb&utm_medium=referral
402R-00817,SISTEM COMMERCE CITY LLC,SILVER STEM FINE CANNABIS,"5275 Quebec Street, Unit 105",Commerce City,80022,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00817,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 458-5820,,,5275 Quebec St UNIT 105,Adams County,39.79227480000001,-104.9040732,https://silverstemcannabis.com/dispensaries/northfield
402R-00614,KTA LLC,THE LODGE,3944 North High Street,Denver,80205,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00614,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 328-4539,,,3944 High St,Denver County,39.77204200000001,-104.9644627,https://thelodgecannabis.com/dispensaries/rino-district/
402R-00872,GREEN GARDENS LLC,Green Fields,2038 South Navajo Street,Denver,80223,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00872,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 455-1795,,,1798 W Mississippi Ave,Denver County,39.6964176,-105.0083269,https://www.greenfieldscannabisco.com/stores/south-denver/
402R-00830,KUSH MOUNTAIN LLC,Wild Wild Weed,335 6th Street,Las Animas,81054,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00830,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 404-3500,,,335 6th St,Bent County,38.0660675,-103.2208815,http://www.wildwildweed.us/
402R-00898,I & S LLC,SILVER STEM FINE CANNABIS,1086 West Littleton Boulevard,Littleton,80120,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00898,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 627-5091,,,1086 W Littleton Blvd,Arapahoe County,39.6129201,-105.000189,https://silverstemcannabis.com/dispensaries/Littleton-Denver-South
402R-00900,D & D CONSULTING INC,Kaya Cannabis,12018 West Jewell Avenue Unit B & C,Lakewood,80228,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00900,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 557-0876,,,12018 W Jewell Ave,Jefferson County,39.68175120000001,-105.1298928,http://www.kayacannabis.com/
402R-00933,PAONIA PURPLE INC,Paonia Purple,204 2nd Street,Paonia,81428,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00933,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 527-1039,,,204 2nd St,Delta County,38.8671083,-107.5974246,https://www.paoniapurpledispensary.com/
402R-00064,BELLFLOWER LLC,Organix,"1795 Airport Road, Unit A-2",Breckenridge,80424,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00064,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 453-1340,,,1795 Airport Rd Unit A2,Summit County,39.507621,-106.052216,http://myorganix.com/
402R-00843,NUVUE PHARMA LLC,NUVUE PHARMA LLC,"1805 Santa Fe Drive, Unit E",Pueblo,81006,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00843,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 621-1796,,,1805 Santa Fe Dr Unit E,Pueblo County,38.2461032,-104.5774997,https://www.nuvuepharma.com/
402R-00341,NATURES HERBS & WELLNESS CENTER II LLC,NATURES HERBS & WELLNESS CENTER II LLC,17224 North Frontage Road,Log Lane Village,80705,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00341,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 867-0239,,,17224 N Frontage Rd,Morgan County,40.2664966,-103.8254367,https://naturesherbsandwellness.com/log-lane/
402R-00405,VAIL BUD BREWERY LLC,High Country Healing 8,"40801 US Highway 6, Suite 5",Avon,81620,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00405,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 470-4794,,,40801 US-6 suite #5,Eagle County,39.6227135,-106.4792391,https://highcountryvail.com/?utm_medium=organic&utm_source=gbp
402R-00264,KENDALL MOUNTAIN LLC,Silverton Green Works,1333 Greene Street,Silverton,81433,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00264,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 387-9931,,,1333 Greene St,San Juan County,37.8129742,-107.6634005,https://silverton-green-works.business.site/?m=true
402R-00333,LIVWELL X LLC,LivWell,1401 North Peoria Street,Aurora,80011,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00333,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 366-1077,,,19201 E Colfax Ave,Arapahoe County,39.7406829,-104.7642405,https://livwell.com/locations/colorado/buckley-aurora
402R-00238,SOLACE MEDS COLFAX LLC,SOLACE MEDS COLFAX LLC,4615 East Colfax Avenue ,Denver,80220,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00238,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 398-8805,,,4615 E Colfax Ave,Denver County,39.7403238,-104.93331,http://www.solacemeds.com/home/colfax
402R-00766,LIVWELL IX LLC,LivWell,"8860 Federal Boulevard, Suite 66E",Federal Heights,80260,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00766,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 612-4343,,,8860 Federal Blvd #66e,Adams County,39.8574222,-105.0238715,https://livwell.com/locations/colorado/federal-heights
402R-00171,D AND C MEDICAL MARIJUANA LLC,Golden Leaf,1755 Lincoln Avenue,Steamboat Springs,80487,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00171,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 870-2941,,,1755 Lincoln Ave,Routt County,40.4970425,-106.8539942,http://goldenleaf.co/
402R-00054,DJR COLORADO LLC,High Level Health,"1620 Market Street, Suite 5W",Denver,80202,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00054,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 953-0884,,,1620 Market St,Denver County,39.7500519,-104.9976159,https://highlevelhealth.com/dispensary-locations/market-street-denver/?utm_source=gmb&utm_campaign=dispenza
402R-00055,YUMA WAY LLC,Lowell Gardens,3615 West 49th Avenue,Denver,80221,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00055,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 362-7095,,,3615 W 49th Ave,Adams County,39.7857297,-105.0351413,https://yumaway.com/locations/lowellgardens
402R-00056,JS INVESTMENTS LLC,JARS Cannabis,"403 16th Street, Suite 1",Denver,80202,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00056,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 534-6255,,,403 16th St Mall,Denver County,39.7435467,-104.9895564,https://jarscannabis.com/co/16th-street
402R-00514,PBS HOLDCO LLC,Star Buds,30899 Highway 50 East,Pueblo,81006,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00514,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 404-3400,,,30899 US-50 BUS,Pueblo County,38.245061,-104.4977227,https://starbudscolorado.com/stores/recreational-marijuana-dispensary-pueblo-east
402R-00832,HQ MAMMOTH LLC,High Q Snowmass Village,"45 Snowmass Square, Suite GC-316",Snowmass Village,81615,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00832,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 429-8789,,,Mall,Pitkin County,39.2073534,-106.9540383,https://www.highqrockies.com/
402R-00115,IGADI LTD,Igadl,2818 Colorado Boulevard,Idaho Springs,80452,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00115,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 567-2018,,,2818 Colorado Blvd,Clear Creek County,39.74188169999999,-105.4986022,https://igadiltd.com/idaho-springs
402R-00148,MAKENA UNLIMITED LLC,Makena,2568 South Broadway,Denver,80210,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00148,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 955-1143,,,2568 S Broadway,Denver County,39.6700419,-104.9873195,http://makenamj.com/
402R-00794,SILVERPEAK CORP,The Dab by Silverpeak - Louisville Dillon Road,972 West Dillon Road  Unit B,Louisville,80027,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00794,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 353-9033,,,972 W Dillon Rd Suite B,Boulder County,39.9603906,-105.1638168,http://thedab303.com/
402R-00247,HGS LLC,High Grade Specialists,"600 Cloman Boulevard, Units 1 & 2",Pagosa Springs,81147,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00247,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 731-3202,,,600 Cloman Blvd #1,Archuleta County,37.2852878,-107.0668681,http://www.highgradespecialists.com/
402R-00229,MAGGIES FARM LLC,Maggie's Farm,141 Manitou Avenue,Manitou Springs,80829,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00229,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 685-1655,,,141 Manitou Ave,El Paso County,38.8580532,-104.8950928,https://www.maggiesfarmmarijuana.com/locations/manitou-springs/
402R-00111,GREEN KIWI 2 LLC,LivWell,"6651 North Tower Road, Suite 120",Denver,80249,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00111,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 524-8273,,,6651 Tower Rd Suite 120,Denver County,39.8170566,-104.7725,https://livwell.com/locations/colorado/tower-road-denver
402R-00248,SUN HOUSE SALIDA LLC,3D Cannabis Center,248 East US Highway 50,Salida,81201,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00248,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 207-4212,,,7595 US-50 Unit B,Chaffee County,38.52436460000001,-106.0174614,https://naturesmedicinecolorado.com/
402R-00232,ACADEMY OF THE HEALING ARTS LLC,High Valley Retail Cannabis,60250 County Road T,Moffat,81143,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00232,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 480-7477,,,60250 Co Rd T,Saguache County,37.99228919999999,-105.9050716,https://www.hvcannabis.com/moffat/
402R-00976,BAXTER SPRINGS DISPENSARY LLC,Baxter Springs Dispensary LLC,701 East Brontosaurus Boulevard,Dinosaur,81610,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00976,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,701 Brontosaurus Blvd,Moffat County,40.2439343,-109.0014304,https://townofdinosaur.colorado.gov/dispensaries
402R-00694,BUDS LLC,BUDS LLC,2034 I-70 Frontage Road,De Beque,81630,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00694,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00584,FREEDOM ROAD GARDEN MAIN LLC,Freedom Road,514 West Main Street,Trinidad,81082,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00584,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,Freedom Rd,Las Animas County,37.2080334,-104.4937348,
402R-00542,SAN JUAN STRAINS INC,SAN JUAN STRAINS INC,"356 East Pagosa Street, Unit B",Pagosa Springs,81147,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00542,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 264-5323,,,356 E Pagosa St unit b,Archuleta County,37.270052,-106.998238,http://sanjuanstrains.com/
402R-00955,THREE RIVERS DEVELOPMENT LLC,Three Rivers Dispensary,135 South Broadway Unit C,Denver,80209,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00955,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 485-4353,,,135 S Broadway,Denver County,39.71415359999999,-104.9878919,http://www.threeriversdispensary.com/
402R-00839,ROCKYS BEST LLC,The Station,1701 Elm Avenue,Rocky Ford,81067,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00839,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 383-2080,,,1701 Elm Ave,Otero County,38.04940359999999,-103.7103418,https://thestationrf.com/
402R-00035,IDAHO SPRINGS LLC,Bonfire Cannabis,15 Colorado Boulevard,Idaho Springs,80452,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00035,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 328-8460,,,15 Colorado Blvd,Clear Creek County,39.7443489,-105.5327602,http://www.bonfirecannabis.com/
402R-00613,YUMA WAY LLC,1136 Yuma,1136 North Yuma Court,Denver,80204,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00613,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 900-1136,,,1136 Yuma Ct,Denver County,39.73431229999999,-105.0143072,
402R-00024,TREATMENTS UNLIMITED LLC,Altitude East,6858 East Evans Avenue,Denver,80224,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00024,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 756-8888,,,6858 E Evans Ave,Denver County,39.67821199999999,-104.9090379,http://altitudedispensary.com/
402R-00967,BUENA SUERTE COMPANY LLC,BUENA SUERTE COMPANY LLC,"11640 Teller Street, Suite E",Broomfield,80020,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00967,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00026,DKC LLC,Denver Kush Club,2615 Welton Street,Denver,80205,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00026,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 736-6550,,,2615 Welton St,Denver County,39.75417900000001,-104.9790876,https://www.denverkushclub.com/
402R-00164,GM BROADWAY LLC,Golden Meds,330 North Federal Boulevard,Denver,80219,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00164,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 583-0194,,,330 Federal Blvd,Denver County,39.7217702,-105.0248622,https://goldenmedsco.com/location-federal-blvd-co/
402R-00027,ALTERNATIVE MEDICINE ON THE MALL LLC,Native Roots Speer,500 North Grant Street,Denver,80203,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00027,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 428-8613,,,500 Grant St,Denver County,39.7244763,-104.9831301,https://nativerootscannabis.com/locations/speer-blvd-marijuana-dispensary/
402R-00149,NEW WORLD ALTERNATIVE HEALTHCARE LLC,Telluride Bud Company,135 South Spruce Street,Telluride,81435,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00149,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 239-6039,,,135 S Spruce St,San Miguel County,37.9362137,-107.8102031,https://telluridebc.com/telluride-bud-company-store-locations/telluride-store-products/
402R-00004,JGB VENTURES LLC,DANK,"3835 North Elm Street, Unit C",Denver,80207,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00004,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 394-3265,,,3835 Elm St,Denver County,39.7698685,-104.9296242,https://www.dank-colorado.com/
402R-00385,TWOG-WALNUT LLC,Buddy Boy,3814 Walnut Street,Denver,80205,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00385,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 296-2093,,,2117 Larimer St,Denver County,39.7543373,-104.9911933,https://www.den-rec.com/
402R-00879,STEM BEACH DISPENSARY LLC,Doctor's Orders,3321 South Interstate 25,Pueblo,81004,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00879,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,3321 I-25,Pueblo County,38.16424989999999,-104.6426441,https://weedmaps.com/dispensaries/stem-beach
402R-00901,HEALING HOUSE LAKEWOOD LLC,Ascend Cannabis CO.,10712 West Alameda Avenue,Lakewood,80226,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00901,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 988-5255,,,10712 W Alameda Ave,Jefferson County,39.710331,-105.1184267,http://ascendcannabisco.com/
402R-00415,B WELL LLC,B WELL LLC,"5420 Arapahoe Avenue, Suite E",Boulder,80303,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00415,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 442-2565,,,5420 Arapahoe Ave F,Boulder County,40.01412659999999,-105.2272413,https://www.boulderwellness.com/
402R-00516,KIND CARE OF COLORADO LLC,Kind Care of Colorado,6617 South College Avenue Building A,Fort Collins,80525,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00516,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 568-8020,,,6617 S College Ave,Larimer County,40.494147,-105.0781024,http://www.kindcare.co/
402R-00515,SOUTHWEST ALTERNATIVE CARE LLC,Kaya,3937 West Colfax Avenue,Denver,80204,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00515,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 287-3934,,,3937 W Colfax Ave,Denver County,39.74050099999999,-105.039054,http://kayacannabis.com/
402R-00422,GREEN STREET DISPENSARY LLC,The Greenery,"208 Parker Avenue, Suite E",Durango,81303,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00422,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 403-3710,,,208 Parker Ave suite e,La Plata County,37.23492809999999,-107.8718138,http://durangogreenery.com/
402R-00969,DNS ENTERPRISES LLC,Skunked,2683 East 120th Avenue Unit B1,Thornton,80233,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00969,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 901-4420,,,2683 E 120th Ave # B1,Adams County,39.9149778,-104.9541616,http://skunkedmj.com/
402R-00945,TOWER ROAD SOCIAL LLC,Green Valley Dispensary,4650 Tower Road Unit 108,Denver,80249,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00945,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 593-0064,,,4650 Tower Rd #108,Denver County,39.7815062,-104.7714993,https://www.greenvalleydispensary.com/?utm_source=google-gmb&utm_medium=organic&utm_campaign=greenvalley
402R-00091,ALPINE WELLNESS LLC,Alpine Wellness,"300 West Colorado Avenue, Unit 2C, Suites B-H",Telluride,81435,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00091,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 728-1834,,,300 W Colorado Ave #2c 81435 (2nd floor,San Miguel County,37.9375183,-107.8132,http://www.alpinewellness.co/
402R-00935,A & M LLC,Border Buds,1929 Highway 550,Durango,81303,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00935,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 259-2639,,,1929 US-550,La Plata County,37.0257023,-107.8799066,http://borderbuds.com/
402R-00588,BIG RIVER BEND LLC,Unity RD. Cannabis Shop,"1537 Pearl Street, Suite B",Boulder,80302,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00588,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 287-0645,,,1537 Pearl St Unit B,Boulder County,40.0190433,-105.2751846,https://www.unityrd.com/locations/co/boulder/1537pearlst
402R-00559,SERENE WELLNESS V LLC,SERENE WELLNESS WINTER PARK LLC,"79025 US Highway 40, Units 5-6",Winter Park,80482,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00559,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 726-1000,,,79025 US-40,Grand County,39.9165822,-105.7830304,http://serene-wellness.com/
402R-00483,VILLAGE RETAIL LLC,Blue Heron Dispensary,"100 West Main Street, Unit A",Oak Creek,80467,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00483,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 736-2268,,,100 W Main St,Routt County,40.27611549999999,-106.9587287,https://www.blueherondispensary.com/
402R-00124,TUMBLEWEED FRISCO LLC,Tumbleweed Frisco,"842 North Summit Boulevard, Unit 13",Frisco,80443,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00124,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 668-3514,,,842 N Summit Blvd # 13,Summit County,39.5880932,-106.0966712,https://www.tumbleweed420.com/
402R-00602,TITAN HEALTH LLC,UHerbs,800 Park Avenue West,Denver,80205,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00602,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 830-9999,,,20 E 9th Ave #2701,Denver County,39.73027460000001,-104.9866578,http://herbs4youdenver.com/
402R-00509,GUNNISON CANNABIS LLC,Rocky Mountain Cannabis,"901 West New York Avenue, Unit B",Gunnison,81230,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00509,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 641-8782,,,901 W New York Ave,Gunnison County,38.5430353,-106.937718,https://www.rockymountaincannabis.com/
402R-00419,MILE HIGH DISPENSARY LLC,Mile High Dispensary,1350 South Sheridan Boulevard Unit 1 & 2,Denver,80232,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00419,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 934-6337,,,1350 S Sheridan Blvd,Jefferson County,39.6918972,-105.0527949,https://www.mhdbuds.com/
402R-00003,CORRIDOR 70 LLC,EverBloom,5110 North Race Street,Denver,80216,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00003,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 226-9295,,,5110 Race St,Denver County,39.788264,-104.9631087,http://theeverbloom.wm.store/
402R-00600,SMOKED COLORADO INC,Mighty Tree,2268 South Delaware Street,Denver,80223,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00600,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 642-9600,,,2268 S Delaware St,Denver County,39.67547709999999,-104.9920617,https://www.mightytreeco.com/
402R-00186,DOPE APOTHEOSIS INC,POLICE AND THIEVES,399 South Harrison Street,Denver,80209,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00186,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 593-0266,,,399 S Harrison St,Denver County,39.7094219,-104.9416463,http://www.policeandthieves.com/
402R-00191,PG RETAIL I LLC,LACONTES CLONE BAR & DISPENSARY,5194 North Washington Street,Denver,80216,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00191,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 328-4730,,,5194 Washington St,Denver County,39.79094389999999,-104.9780264,
402R-00814,GREEN CROSS LLC,Green Cross of Cherry Creek,"3400 South Oneida Way, Suite 101",Denver,80224,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00814,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 639-4939,,,3400 S Oneida Way,Denver County,39.6538872,-104.9083985,https://greencrosscc.com/
402R-00815,TELLURIDE GREEN ROOM LLC,Naturita Green Room,340 West Main Street,Naturita,81422,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00815,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 865-4400,,,340 W Main St,Montrose County,38.2180491,-108.5741221,http://www.naturitagreenroom.com/
402R-00633,ROCKY ROAD REMEDIES LLC,Rocky Road Thornton,"3901 East 112th Avenue, Unit G",Thornton,80233,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00633,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 324-2002,,,3901 E 112th Ave Unit G,Adams County,39.9000413,-104.940736,https://rockyroad.com/
402R-00359,NATURES GIFT SHOP LLC,NATURES GIFT SHOP LLC,148 East Assembly Drive,Pueblo West,81007,2023-09-01,Stores,Adult-Use,,,,,,,,402R-00359,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 547-8095,,,148 E Assembly Dr,Pueblo County,38.3394339,-104.7351172,
